ABV71708.1	ABV71708.1
AGK45549.1	QJS39384.1
AGK45549.1	QIC35826.1
AGK45549.1	AHJ79058.1
AGK45549.1	QEH04667.1
AGK45549.1	QED08882.1
AGK45549.1	QCC20424.1
AGK45549.1	QCC20371.1
AGK45549.1	QBX89640.1
AGK45549.1	QBQ01703.1
AGK45549.1	QBK17407.1
AGK45549.1	AYE91517.1
AGK45549.1	AWN93259.1
AGK45549.1	AWB14813.1
AGK45549.1	AVP71836.1
AGK45549.1	AVD69576.1
AGK45549.1	AUO17492.1
AGK45549.1	AUO17455.1
AGK45549.1	ART67209.1
AGK45549.1	APW77680.1
AGK45549.1	ABA42216.1
AGK45549.1	ACQ73617.1
AGK45549.1	AMK37380.1
AGK45549.1	AHG56818.1
AGK45549.1	AKT74653.1
AGK45549.1	AKT74571.1
AGK45549.1	AKA60722.1
AGK45549.1	AKA09530.1
AGK45549.1	AIW67504.1
AGK45549.1	AHI49041.1
AGK45549.1	AGR55542.1
AGK45549.1	ADG26755.1
AGK45549.1	ACS50342.1
AGK45549.1	ACD13171.1
AGK45549.1	ABO21857.1
AGK45549.1	BAA05075.1
AGK45549.1	UID86051.1
AGK45549.1	QYH50979.1
AGK45549.1	UAL80417.1
AGK45549.1	QWE21685.1
AGK45549.1	BCT90872.1
AGK45549.1	QRZ20317.1
AGK45549.1	QRG29061.1
AGK45549.1	QMX85750.1
AGK45549.1	QLF98875.1
AGK45549.1	QIE49695.1
AGK45549.1	QIC35825.1
AGK45549.1	AHJ79043.1
AGK45549.1	QEH04665.1
AGK45549.1	QED08880.1
AGK45549.1	QCC20423.1
AGK45549.1	QBQ01700.1
AGK45549.1	QBK17406.1
AGK45549.1	AVP71835.1
AGK45549.1	AVD69565.1
AGK45549.1	AUO17453.1
AGK45549.1	AUO17364.1
AGK45549.1	AQU43103.1
AGK45549.1	ART67208.1
AGK45549.1	APW77676.1
AGK45549.1	ABA42215.1
AGK45549.1	ACQ73616.1
AGK45549.1	AMK37379.1
AGK45549.1	AHG56816.1
AGK45549.1	AKT74647.1
AGK45549.1	AKT74569.1
AGK45549.1	AKM20836.1
AGK45549.1	AKA09529.1
AGK45549.1	AJP08013.1
AGK45549.1	AHI49040.1
AGK45549.1	AEW47874.1
AGK45549.1	ADA61120.1
AGK45549.1	ACS50341.1
AGK45549.1	ACD13168.1
AGK45549.1	ACL27660.1
AGK45549.1	CAB65018.1
AGK45549.1	UID86050.1
AGK45549.1	UAL80416.1
AGK45549.1	QWE21683.1
AGK45549.1	BCT90869.1
AGK45549.1	QRZ20316.1
AGK45549.1	QRG29060.1
AGK45549.1	QMX85748.1
AGK45549.1	QKG01834.1
AGK45549.1	QIC35822.1
AGK45549.1	QIC34655.1
AGK45549.1	AHJ79034.1
AGK45549.1	QFF91976.1
AGK45549.1	QEH04663.1
AGK45549.1	QED08879.1
AGK45549.1	QCC20421.1
AGK45549.1	QBQ01699.1
AGK45549.1	QBK17403.1
AGK45549.1	AWN93255.1
AGK45549.1	AWG96891.1
AGK45549.1	AVP71834.1
AGK45549.1	AVD69562.1
AGK45549.1	AUO17452.1
AGK45549.1	AUO17409.1
AGK45549.1	AQU43102.1
AGK45549.1	ART67205.1
AGK45549.1	APW77675.1
AGK45549.1	ABA42213.1
AGK45549.1	ACQ73614.1
AGK45549.1	AMK37373.1
AGK45549.1	AHG56815.1
AGK45549.1	ALA65280.1
AGK45549.1	AKT74643.1
AGK45549.1	AKT74567.1
AGK45549.1	AKM20835.1
AGK45549.1	AKA09527.1
AGK45549.1	AIW67500.1
AGK45549.1	AHI49039.1
AGK45549.1	AEW47872.1
AGK45549.1	ADA61119.1
AGK45549.1	ACS50339.1
AGK45549.1	ACD13163.1
AGK45549.1	CAB65017.1
AGK45549.1	UID86049.1
AGK45549.1	UFZ14042.1
AGK45549.1	UEC49893.1
AGK45549.1	UAL80415.1
AGK45549.1	QWE21679.1
AGK45549.1	BCT90858.1
AGK45549.1	QRG29054.1
AGK45549.1	QMX85747.1
AGK45549.1	QIC35821.1
AGK45549.1	QFR36127.1
AGK45549.1	AHJ79033.1
AGK45549.1	QEH04660.1
AGK45549.1	QED08878.1
AGK45549.1	QCC20419.1
AGK45549.1	QBK17393.1
AGK45549.1	AVP71832.1
AGK45549.1	AUO17529.1
AGK45549.1	AUO17451.1
AGK45549.1	AUO17268.1
AGK45549.1	ART67204.1
AGK45549.1	APW77674.1
AGK45549.1	ABA42211.1
AGK45549.1	AAT36541.1
AGK45549.1	ACQ73613.1
AGK45549.1	AMK37372.1
AGK45549.1	AHG56810.1
AGK45549.1	ALA65279.1
AGK45549.1	AIE48228.1
AGK45549.1	AKT74637.1
AGK45549.1	AKT74563.1
AGK45549.1	AKM20834.1
AGK45549.1	AKA09526.1
AGK45549.1	AIW67596.1
AGK45549.1	AHI49038.1
AGK45549.1	AEW47871.1
AGK45549.1	ADA61118.1
AGK45549.1	ACS50338.1
AGK45549.1	ACD13158.1
AGK45549.1	CAA07542.1
AGK45549.1	UID86047.1
AGK45549.1	UEC49224.1
AGK45549.1	UAL80414.1
AGK45549.1	QWE21677.1
AGK45549.1	BCT90857.1
AGK45549.1	QMX85744.1
AGK45549.1	QIC35817.1
AGK45549.1	QIC34647.1
AGK45549.1	QFR36123.1
AGK45549.1	AHJ79032.1
AGK45549.1	QEH04658.1
AGK45549.1	QED08877.1
AGK45549.1	QCC20418.1
AGK45549.1	QBK17392.1
AGK45549.1	AYE89018.1
AGK45549.1	AVX48900.1
AGK45549.1	AQS79265.1
AGK45549.1	APW77673.1
AGK45549.1	ABA42209.1
AGK45549.1	ACQ73607.1
AGK45549.1	ALR95917.1
AGK45549.1	AHG56809.1
AGK45549.1	ALA65278.1
AGK45549.1	AIE48227.1
AGK45549.1	AKT74635.1
AGK45549.1	AKT74561.1
AGK45549.1	AKM12341.1
AGK45549.1	AIW67496.1
AGK45549.1	AHI49036.1
AGK45549.1	AEW47868.1
AGK45549.1	ABQ97193.2
AGK45549.1	ACS50334.1
AGK45549.1	ACD13157.1
AGK45549.1	ABS00916.1
AGK45549.1	CAA07541.1
AGK45549.1	UID86046.1
AGK45549.1	QYH50975.1
AGK45549.1	UEC49220.1
AGK45549.1	UAL80413.1
AGK45549.1	QWE21673.1
AGK45549.1	BCT90856.1
AGK45549.1	QOY43964.1
AGK45549.1	QMX85743.1
AGK45549.1	QIC35814.1
AGK45549.1	QHI46377.1
AGK45549.1	QFR36115.1
AGK45549.1	AHJ79030.1
AGK45549.1	QFF91971.1
AGK45549.1	QEH04657.1
AGK45549.1	QED08876.1
AGK45549.1	QCC20415.1
AGK45549.1	QBK17388.1
AGK45549.1	AYE89017.1
AGK45549.1	AXY64105.1
AGK45549.1	AUO17265.1
AGK45549.1	AQX37231.1
AGK45549.1	ABA42207.1
AGK45549.1	ACQ73604.1
AGK45549.1	AHG56808.1
AGK45549.1	AKT74633.1
AGK45549.1	AKT74559.1
AGK45549.1	AKM12340.1
AGK45549.1	AIW67588.1
AGK45549.1	AHI49034.1
AGK45549.1	AEW47864.1
AGK45549.1	AAA47162.1
AGK45549.1	AET75111.1
AGK45549.1	ABS31691.1
AGK45549.1	ACI31203.1
AGK45549.1	ACN78714.1
AGK45549.1	ADB24625.1
AGK45549.1	ACJ23575.1
AGK45549.1	CAA07540.1
AGK45549.1	UID86045.1
AGK45549.1	UEC49218.1
AGK45549.1	UAL80412.1
AGK45549.1	QWD37223.1
AGK45549.1	BCT90854.1
AGK45549.1	QTJ24757.1
AGK45549.1	QRN74396.1
AGK45549.1	QMX85735.1
AGK45549.1	QLP88664.1
AGK45549.1	QKG01830.1
AGK45549.1	QIC35813.1
AGK45549.1	QHI46376.1
AGK45549.1	QFR36112.1
AGK45549.1	AHJ79029.1
AGK45549.1	QEH04656.1
AGK45549.1	QED08875.1
AGK45549.1	AJL99447.1
AGK45549.1	QCC20412.1
AGK45549.1	QBK17386.1
AGK45549.1	AYE89009.1
AGK45549.1	AXY64104.1
AGK45549.1	AXR99076.1
AGK45549.1	AWB14777.1
AGK45549.1	AUO17447.1
AGK45549.1	AUO17356.1
AGK45549.1	ANB44356.1
AGK45549.1	AHG56805.1
AGK45549.1	AKT74631.1
AGK45549.1	AKT74557.1
AGK45549.1	AKM12339.1
AGK45549.1	AKF02387.1
AGK45549.1	AHI49032.1
AGK45549.1	AEW47863.1
AGK45549.1	AFU90362.1
AGK45549.1	AAA47151.1
AGK45549.1	AET75110.1
AGK45549.1	ABS31687.1
AGK45549.1	ACN78713.1
AGK45549.1	CAA07539.1
AGK45549.1	UID86044.1
AGK45549.1	UFZ14034.1
AGK45549.1	UEC49215.1
AGK45549.1	UAL80411.1
AGK45549.1	QWD37220.1
AGK45549.1	BCT90853.1
AGK45549.1	QTJ24736.1
AGK45549.1	QIC35857.1
AGK45549.1	QIC35811.1
AGK45549.1	QHI46374.1
AGK45549.1	QFR36103.1
AGK45549.1	AHJ79018.1
AGK45549.1	QEH04654.1
AGK45549.1	QED08874.1
AGK45549.1	QDA34155.1
AGK45549.1	AJL99446.1
AGK45549.1	QCC20411.1
AGK45549.1	QBK17385.1
AGK45549.1	AYE89003.1
AGK45549.1	AXR98586.1
AGK45549.1	AUD08072.1
AGK45549.1	ATG22739.1
AGK45549.1	ANB44347.1
AGK45549.1	AAG42436.1
AGK45549.1	ALL97455.1
AGK45549.1	AKT74629.1
AGK45549.1	AKT74555.1
AGK45549.1	AKM12338.1
AGK45549.1	AKF02385.1
AGK45549.1	AIW67584.1
AGK45549.1	AID65986.1
AGK45549.1	AEW47859.1
AGK45549.1	AFU90349.1
AGK45549.1	AFP82904.1
AGK45549.1	AET75107.1
AGK45549.1	ABS31686.1
AGK45549.1	ACN78711.1
AGK45549.1	ADD14236.1
AGK45549.1	CAA05763.1
AGK45549.1	UJU85537.1
AGK45549.1	UID86043.1
AGK45549.1	QYH50970.1
AGK45549.1	UEC49207.1
AGK45549.1	QZD35769.1
AGK45549.1	QWD37213.1
AGK45549.1	BCT90848.1
AGK45549.1	QTJ24731.1
AGK45549.1	QIC35855.1
AGK45549.1	QIZ30947.1
AGK45549.1	QIC35805.1
AGK45549.1	QIC34639.1
AGK45549.1	QHI46372.1
AGK45549.1	QFR36093.1
AGK45549.1	AHJ79013.1
AGK45549.1	QFF92051.1
AGK45549.1	QEH04646.1
AGK45549.1	QDZ59779.1
AGK45549.1	QCC20410.1
AGK45549.1	QBK17383.1
AGK45549.1	AVL92813.1
AGK45549.1	AYE88998.1
AGK45549.1	AXE73161.1
AGK45549.1	AUD08070.1
AGK45549.1	AUO17445.1
AGK45549.1	APU54688.1
AGK45549.1	AAV36760.1
AGK45549.1	ALL97452.1
AGK45549.1	AKT74551.1
AGK45549.1	AKM12337.1
AGK45549.1	AKF02384.1
AGK45549.1	AIW67492.1
AGK45549.1	AEW47858.1
AGK45549.1	AFU90336.1
AGK45549.1	AFK94148.1
AGK45549.1	AET75098.1
AGK45549.1	ADR83527.1
AGK45549.1	ABS31685.1
AGK45549.1	ABS72049.1
AGK45549.1	ADD81275.1
AGK45549.1	ACN78710.1
AGK45549.1	CAA05762.1
AGK45549.1	BAA11422.1
AGK45549.1	UID86041.1
AGK45549.1	UEC49194.1
AGK45549.1	UAX24976.1
AGK45549.1	QWY12839.1
AGK45549.1	QWD37193.1
AGK45549.1	BCT90846.1
AGK45549.1	QRN74392.1
AGK45549.1	1C8G
AGK45549.1	QJZ27998.1
AGK45549.1	QIC35854.1
AGK45549.1	QIZ30945.1
AGK45549.1	QIC35801.1
AGK45549.1	QHI46371.1
AGK45549.1	QFR36088.1
AGK45549.1	AHJ79009.1
AGK45549.1	QEH04644.1
AGK45549.1	QDZ59774.1
AGK45549.1	QCC20409.1
AGK45549.1	QBK17382.1
AGK45549.1	AVL92812.1
AGK45549.1	AYM26834.1
AGK45549.1	AYE88954.1
AGK45549.1	AXE73156.1
AGK45549.1	AUD08069.1
AGK45549.1	AWB14773.1
AGK45549.1	AUO17260.1
AGK45549.1	ARR75655.1
AGK45549.1	AAV36757.1
AGK45549.1	ALL97447.1
AGK45549.1	AKT74625.1
AGK45549.1	AKT74549.1
AGK45549.1	AKF02382.1
AGK45549.1	AEW47855.1
AGK45549.1	AFU90330.1
AGK45549.1	AFK94144.1
AGK45549.1	AET75095.1
AGK45549.1	ADR83526.1
AGK45549.1	ABS72048.1
AGK45549.1	ADD81274.1
AGK45549.1	ACN78709.1
AGK45549.1	CAA05761.1
AGK45549.1	UID86040.1
AGK45549.1	UEC49187.1
AGK45549.1	UAX24975.1
AGK45549.1	QZA82817.1
AGK45549.1	QWD37177.1
AGK45549.1	BCT90837.1
AGK45549.1	QNS26300.1
AGK45549.1	QIC35853.1
AGK45549.1	QIZ30944.1
AGK45549.1	QIC35800.1
AGK45549.1	QHI46370.1
AGK45549.1	QFR36087.1
AGK45549.1	QEE82880.1
AGK45549.1	QGI57836.1
AGK45549.1	AHJ79008.1
AGK45549.1	QFF91941.1
AGK45549.1	QEV87001.1
AGK45549.1	QEH04643.1
AGK45549.1	QDZ59773.1
AGK45549.1	QCC20407.1
AGK45549.1	QBK17377.1
AGK45549.1	AVL92809.1
AGK45549.1	AYM26832.1
AGK45549.1	AYE88933.1
AGK45549.1	AXE73155.1
AGK45549.1	AWB14925.1
AGK45549.1	AUO17482.1
AGK45549.1	AUO17399.1
AGK45549.1	ATE50822.1
AGK45549.1	AAV36755.1
AGK45549.1	AND74420.1
AGK45549.1	ALL97444.1
AGK45549.1	AKT74623.1
AGK45549.1	AKF02381.1
AGK45549.1	AJE59934.1
AGK45549.1	AHW52444.1
AGK45549.1	AGJ81125.1
AGK45549.1	AFU90329.1
AGK45549.1	AFK94142.1
AGK45549.1	ADR83525.1
AGK45549.1	ABS18275.1
AGK45549.1	ABS72047.1
AGK45549.1	ADD81273.1
AGK45549.1	ACN78708.1
AGK45549.1	CAA05760.1
AGK45549.1	QZE11882.1
AGK45549.1	UID86039.1
AGK45549.1	UHJ74503.1
AGK45549.1	UEC49185.1
AGK45549.1	UAX24974.1
AGK45549.1	QZM07043.1
AGK45549.1	QWY12835.1
AGK45549.1	QWD37176.1
AGK45549.1	BCT90827.1
AGK45549.1	QNS26283.1
AGK45549.1	QJI08248.1
AGK45549.1	QIZ30941.1
AGK45549.1	QIR82432.1
AGK45549.1	QIC35794.1
AGK45549.1	QHI46369.1
AGK45549.1	QFR36082.1
AGK45549.1	QEV87000.1
AGK45549.1	QEH04642.1
AGK45549.1	QDZ59772.1
AGK45549.1	QCC20406.1
AGK45549.1	QBK17376.1
AGK45549.1	AVL92802.1
AGK45549.1	AXE73154.1
AGK45549.1	AUO17398.1
AGK45549.1	ATE50821.1
AGK45549.1	ARR75653.1
AGK45549.1	AOO86773.1
AGK45549.1	AAV36754.1
AGK45549.1	ALL97443.1
AGK45549.1	AKF02380.1
AGK45549.1	AJE59929.1
AGK45549.1	AFU90327.1
AGK45549.1	AFK94141.1
AGK45549.1	ADR83524.1
AGK45549.1	ADD81271.1
AGK45549.1	ACN78707.1
AGK45549.1	AAY98259.1
AGK45549.1	ACM48327.1
AGK45549.1	CAA05759.1
AGK45549.1	UHJ74500.1
AGK45549.1	UEC49183.1
AGK45549.1	UAX24973.1
AGK45549.1	QZM07022.1
AGK45549.1	QWD37174.1
AGK45549.1	BCT90822.1
AGK45549.1	QRN74388.1
AGK45549.1	QIZ30940.1
AGK45549.1	QIR82431.1
AGK45549.1	QIC35792.1
AGK45549.1	QIC34635.1
AGK45549.1	QHI46368.1
AGK45549.1	QFR36079.1
AGK45549.1	QFF92046.1
AGK45549.1	QEV86998.1
AGK45549.1	QEH04638.1
AGK45549.1	QDZ59765.1
AGK45549.1	QCC20402.1
AGK45549.1	QBM01050.1
AGK45549.1	AXI69759.1
AGK45549.1	AVL92789.1
AGK45549.1	AXE73149.1
AGK45549.1	AWB14909.1
AGK45549.1	AWB14765.1
AGK45549.1	AOG15926.1
AGK45549.1	ARR75651.1
AGK45549.1	AOO86772.1
AGK45549.1	AAV36753.1
AGK45549.1	ALL97442.1
AGK45549.1	AKT74619.1
AGK45549.1	AKF02379.1
AGK45549.1	AFK94140.1
AGK45549.1	AEK69506.1
AGK45549.1	ADR83523.1
AGK45549.1	ADD81270.1
AGK45549.1	ACN78706.1
AGK45549.1	AAB94025.1
AGK45549.1	ACM48326.1
AGK45549.1	ACA60728.1
AGK45549.1	CAA05758.1
AGK45549.1	UHJ74498.1
AGK45549.1	UAX24972.1
AGK45549.1	QZM07015.1
AGK45549.1	BCT90821.1
AGK45549.1	QKY67944.1
AGK45549.1	QIZ30931.1
AGK45549.1	QIR82430.1
AGK45549.1	QIC35784.1
AGK45549.1	QHI46366.1
AGK45549.1	QFR36024.1
AGK45549.1	QEV86997.1
AGK45549.1	QEV86841.1
AGK45549.1	QEH04637.1
AGK45549.1	QDZ59762.1
AGK45549.1	QCC20401.1
AGK45549.1	AVL92775.1
AGK45549.1	AXE73148.1
AGK45549.1	AXE73018.1
AGK45549.1	AUO17479.1
AGK45549.1	AUO17394.1
AGK45549.1	ASV51311.1
AGK45549.1	ARR75646.1
AGK45549.1	AOO86771.1
AGK45549.1	AAV36752.1
AGK45549.1	ADN06260.1
AGK45549.1	ALR95873.1
AGK45549.1	ALL97441.1
AGK45549.1	AKT74617.1
AGK45549.1	AKF02378.1
AGK45549.1	AGT99010.1
AGK45549.1	AFK94138.1
AGK45549.1	AEK69505.1
AGK45549.1	ADR83522.1
AGK45549.1	ADD81267.1
AGK45549.1	ACN78705.1
AGK45549.1	ACL27718.1
AGK45549.1	ACA60727.1
AGK45549.1	UHJ74493.1
AGK45549.1	QZM07006.1
AGK45549.1	BCI74857.1
AGK45549.1	QKY67943.1
AGK45549.1	QIR82428.1
AGK45549.1	QIC35778.1
AGK45549.1	QHI46364.1
AGK45549.1	QEE82876.1
AGK45549.1	QEV86839.1
AGK45549.1	QEH04636.1
AGK45549.1	QDZ59761.1
AGK45549.1	QCQ67254.1
AGK45549.1	QCC20397.1
AGK45549.1	QBL95868.1
AGK45549.1	AVL92774.1
AGK45549.1	ATW68805.1
AGK45549.1	AYM26828.1
AGK45549.1	AXE73147.1
AGK45549.1	AXE73011.1
AGK45549.1	AWK02483.1
AGK45549.1	AWB14905.1
AGK45549.1	AUO17437.1
AGK45549.1	AUO17393.1
AGK45549.1	ASV51309.1
AGK45549.1	ARR75645.1
AGK45549.1	AAV36751.1
AGK45549.1	AMA21975.1
AGK45549.1	ALR95935.1
AGK45549.1	ALL97439.1
AGK45549.1	AKT74615.1
AGK45549.1	AKF02377.1
AGK45549.1	AIV42374.1
AGK45549.1	ADU87620.1
AGK45549.1	AEK69504.1
AGK45549.1	ADD81265.1
AGK45549.1	ACN78704.1
AGK45549.1	ABX46595.1
AGK45549.1	ABD04031.1
AGK45549.1	ACL27785.1
AGK45549.1	ACJ73909.1
AGK45549.1	QZE11878.1
AGK45549.1	UHJ74492.1
AGK45549.1	QZM06997.1
AGK45549.1	QZD35753.1
AGK45549.1	QSG73564.1
AGK45549.1	QPC97631.1
AGK45549.1	QKY67942.1
AGK45549.1	QIR82425.1
AGK45549.1	QIC35851.1
AGK45549.1	QIC35770.1
AGK45549.1	QEG59046.1
AGK45549.1	QHI46362.1
AGK45549.1	QFF91921.1
AGK45549.1	QEH04633.1
AGK45549.1	QDZ59757.1
AGK45549.1	QCC20396.1
AGK45549.1	AVL92773.1
AGK45549.1	ATW68800.1
AGK45549.1	AXE73146.1
AGK45549.1	AWK02468.1
AGK45549.1	ARR75642.1
AGK45549.1	AAV36750.1
AGK45549.1	ALO18549.1
AGK45549.1	ALR95909.1
AGK45549.1	ALL97429.1
AGK45549.1	AKT74613.1
AGK45549.1	AKN56972.1
AGK45549.1	AKF02376.1
AGK45549.1	AIV42364.1
AGK45549.1	ADU87617.1
AGK45549.1	AAZ23603.1
AGK45549.1	AEK69502.1
AGK45549.1	ADR83520.1
AGK45549.1	ADD81263.1
AGK45549.1	ACN78703.1
AGK45549.1	ACD37414.1
AGK45549.1	ABW23425.1
AGK45549.1	ACL27730.1
AGK45549.1	ACJ73908.1
AGK45549.1	UHJ74488.1
AGK45549.1	UFI07344.1
AGK45549.1	QZM06992.1
AGK45549.1	QSG73563.1
AGK45549.1	QPC97630.1
AGK45549.1	QIR82424.1
AGK45549.1	QIC35847.1
AGK45549.1	QEG59041.1
AGK45549.1	QHI46361.1
AGK45549.1	QEH04632.1
AGK45549.1	QDZ59746.1
AGK45549.1	QCC20395.1
AGK45549.1	AVL92772.1
AGK45549.1	AXE73144.1
AGK45549.1	AWK02455.1
AGK45549.1	AUO17389.1
AGK45549.1	AUO17299.1
AGK45549.1	ARR75641.1
AGK45549.1	AMQ26171.1
AGK45549.1	ALR95899.1
AGK45549.1	AKT74611.1
AGK45549.1	AKN56971.1
AGK45549.1	AKF02375.1
AGK45549.1	AIV42362.1
AGK45549.1	ADU87616.1
AGK45549.1	AGO81717.1
AGK45549.1	ADR83519.1
AGK45549.1	ACJ65710.1
AGK45549.1	ACN78702.1
AGK45549.1	ABD04027.1
AGK45549.1	ACL27713.1
AGK45549.1	ACJ73907.1
AGK45549.1	BAE96024.1
AGK45549.1	UFI07342.1
AGK45549.1	UAL80441.1
AGK45549.1	QZM06987.1
AGK45549.1	QSG73562.1
AGK45549.1	QPC97627.1
AGK45549.1	QIR82423.1
AGK45549.1	QIC35846.1
AGK45549.1	QEG59040.1
AGK45549.1	QHI46360.1
AGK45549.1	QFF92041.1
AGK45549.1	QEH04629.1
AGK45549.1	QCC20394.1
AGK45549.1	AVL92771.1
AGK45549.1	AXE73142.1
AGK45549.1	AWK02453.1
AGK45549.1	ASJ27397.1
AGK45549.1	AAQ84719.1
AGK45549.1	AMQ26170.1
AGK45549.1	AKT74609.1
AGK45549.1	AKF02374.1
AGK45549.1	AIV42361.1
AGK45549.1	ADU87615.1
AGK45549.1	AEX97174.1
AGK45549.1	ADR83518.1
AGK45549.1	ABL14152.1
AGK45549.1	ACU57062.1
AGK45549.1	ACJ65709.1
AGK45549.1	ACN78701.1
AGK45549.1	ACL27784.1
AGK45549.1	BAB21028.2
AGK45549.1	UFI07341.1
AGK45549.1	1C8H
AGK45549.1	UAL80440.1
AGK45549.1	QZM06985.1
AGK45549.1	QZD35749.1
AGK45549.1	QSG73553.1
AGK45549.1	QTF73980.1
AGK45549.1	QHS38752.1
AGK45549.1	QPC96985.1
AGK45549.1	QIR82421.1
AGK45549.1	QIC35842.1
AGK45549.1	QEG59039.1
AGK45549.1	QHI46358.1
AGK45549.1	QEH04627.1
AGK45549.1	AXI69370.1
AGK45549.1	QCF40888.1
AGK45549.1	QCC20393.1
AGK45549.1	AVL92770.1
AGK45549.1	AXE73130.1
AGK45549.1	AWV50502.1
AGK45549.1	ASJ27396.1
AGK45549.1	APX54880.1
AGK45549.1	AAU05393.1
AGK45549.1	AMQ26163.1
AGK45549.1	AKT74685.1
AGK45549.1	AKT74607.1
AGK45549.1	AKF02373.1
AGK45549.1	AJF44430.1
AGK45549.1	AJS10538.1
AGK45549.1	AIW67552.1
AGK45549.1	AIV42358.1
AGK45549.1	AHW47994.1
AGK45549.1	AGM20570.1
AGK45549.1	AEX97173.1
AGK45549.1	ADR83517.1
AGK45549.1	ABI73986.1
AGK45549.1	AAA47164.1
AGK45549.1	ACJ65707.1
AGK45549.1	ACN78699.1
AGK45549.1	ACL27727.1
AGK45549.1	BAB21031.1
AGK45549.1	QZE11874.1
AGK45549.1	UHJ74484.1
AGK45549.1	UFI07340.1
AGK45549.1	1IJS
AGK45549.1	UAL80438.1
AGK45549.1	QZM06980.1
AGK45549.1	QYR68965.1
AGK45549.1	QSG73543.1
AGK45549.1	QHS38748.1
AGK45549.1	QIR82419.1
AGK45549.1	QIC35841.1
AGK45549.1	QEG59038.1
AGK45549.1	QHI46357.1
AGK45549.1	QFF91911.1
AGK45549.1	QEH04622.1
AGK45549.1	QCF40887.1
AGK45549.1	QCC20392.1
AGK45549.1	AVL92769.1
AGK45549.1	AXE73129.1
AGK45549.1	AWV50501.1
AGK45549.1	AUO17430.1
AGK45549.1	AUO17384.1
AGK45549.1	AUO17337.1
AGK45549.1	ASJ27395.1
AGK45549.1	AOT98353.1
AGK45549.1	APX54879.1
AGK45549.1	AMQ26159.1
AGK45549.1	AKT74683.1
AGK45549.1	AKT74605.1
AGK45549.1	AKF02372.1
AGK45549.1	AJS10537.1
AGK45549.1	AIV42356.1
AGK45549.1	AHW47990.1
AGK45549.1	AGK90295.1
AGK45549.1	ADU87611.1
AGK45549.1	AGM20569.1
AGK45549.1	AEX97172.1
AGK45549.1	ADR83512.1
AGK45549.1	ACJ65706.1
AGK45549.1	ACN78698.1
AGK45549.1	ABD03989.1
AGK45549.1	ACL27691.1
AGK45549.1	ABF20486.1
AGK45549.1	ACG68731.1
AGK45549.1	ABM63374.1
AGK45549.1	BAD34650.1
AGK45549.1	BAB21030.1
AGK45549.1	UID86074.1
AGK45549.1	1P5Y
AGK45549.1	UAL80434.1
AGK45549.1	QZM06976.1
AGK45549.1	QWT44840.1
AGK45549.1	QVD37486.1
AGK45549.1	QTF73979.1
AGK45549.1	QHS38742.1
AGK45549.1	QNH67571.1
AGK45549.1	QIR82418.1
AGK45549.1	QIC35840.1
AGK45549.1	QEG59037.1
AGK45549.1	QHI46354.1
AGK45549.1	QHA94952.1
AGK45549.1	QEH04618.1
AGK45549.1	QCC20391.1
AGK45549.1	AVL92768.1
AGK45549.1	AWV50500.1
AGK45549.1	ASJ27393.1
AGK45549.1	AOT98352.1
AGK45549.1	APX54877.1
AGK45549.1	AAU05391.1
AGK45549.1	AMQ26157.1
AGK45549.1	AKT74681.1
AGK45549.1	AKT74601.1
AGK45549.1	AKM52578.1
AGK45549.1	AJP08011.1
AGK45549.1	AKF02371.1
AGK45549.1	AIV42349.1
AGK45549.1	AHW47989.1
AGK45549.1	AGK90289.1
AGK45549.1	ADU87610.1
AGK45549.1	AGM20567.1
AGK45549.1	AEX97171.1
AGK45549.1	ADN18793.1
AGK45549.1	AAC37929.1
AGK45549.1	ACJ65705.1
AGK45549.1	ACN78697.1
AGK45549.1	ACD37390.1
AGK45549.1	ACO57722.1
AGK45549.1	ACL27678.1
AGK45549.1	ABF20485.1
AGK45549.1	BAB21025.1
AGK45549.1	UID86069.1
AGK45549.1	1P5W
AGK45549.1	UAL80432.1
AGK45549.1	QZM06965.1
AGK45549.1	QYI48652.1
AGK45549.1	QVD37485.1
AGK45549.1	QNH67569.1
AGK45549.1	QIR82417.1
AGK45549.1	QIC35838.1
AGK45549.1	QEG59035.1
AGK45549.1	QDF82770.1
AGK45549.1	QHI46352.1
AGK45549.1	QEH04617.1
AGK45549.1	QCC20387.1
AGK45549.1	AWV50493.1
AGK45549.1	ASJ27391.1
AGK45549.1	AOT98351.1
AGK45549.1	APX54873.1
AGK45549.1	ANQ46686.1
AGK45549.1	AMQ26153.1
AGK45549.1	AKT74679.1
AGK45549.1	AKT74599.1
AGK45549.1	AKM52577.1
AGK45549.1	AKF02370.1
AGK45549.1	AKA60773.1
AGK45549.1	AIW67532.1
AGK45549.1	AIV42342.1
AGK45549.1	AHW47988.1
AGK45549.1	AGK90283.1
AGK45549.1	ADU87609.1
AGK45549.1	AEX97170.1
AGK45549.1	ADN18789.1
AGK45549.1	ACN78696.1
AGK45549.1	ABD03985.1
AGK45549.1	ACO57721.1
AGK45549.1	ABF20483.1
AGK45549.1	BAB21023.1
AGK45549.1	UID86068.1
AGK45549.1	UAL80431.1
AGK45549.1	QZL13180.1
AGK45549.1	QVD37482.1
AGK45549.1	QIR82416.1
AGK45549.1	QIC35837.1
AGK45549.1	QEG59032.1
AGK45549.1	QDF82769.1
AGK45549.1	QHI00066.1
AGK45549.1	QFF92026.1
